iter	RMSE
136	0.02713985218
137	0.02706632702
138	0.02699220817
139	0.02689553319
140	0.0268243212
141	0.02672039267
142	0.02667048932
143	0.02655961331
144	0.02649393578
145	0.02640507999
146	0.02632999817
147	0.02628553015
148	0.02622487784
149	0.02612432997
150	0.02604750162
151	0.02598671993
152	0.02588659594
153	0.0258433325
154	0.02579339399
155	0.02572787917
156	0.02566600685
157	0.0255943658
158	0.02554246798
159	0.02548804134
160	0.02544087695
161	0.02539421662
162	0.02533425802
163	0.02525658721
164	0.02519370061
165	0.02512062527
166	0.0250756991
167	0.02503375004
168	0.02497853537
169	0.02491663247
170	0.02484077101
171	0.02479147327
172	0.02472304995
173	0.02466686945
174	0.024610202
175	0.02456520758
176	0.02454528392
177	0.0244938036
178	0.02442907509
179	0.02438392411
180	0.02435135169
181	0.02430608957
182	0.02424388143
183	0.0242129857
184	0.0241488267
185	0.02410042354
186	0.02405238337
187	0.02399349065
188	0.02392547463
189	0.02385285372
190	0.02381651886
191	0.02378304277
192	0.023739015
193	0.02368194863
194	0.02360609904
195	0.02355237868
196	0.02348959103
197	0.02344338113
198	0.02339618997
199	0.02334070089
200	0.02332397126
201	0.02326742118
202	0.02320491462
203	0.02314840978
204	0.02307673045
205	0.02304558934
206	0.02302391367
207	0.02299149444
208	0.02294558962
209	0.02289151558
210	0.02282519714
211	0.02276828861
212	0.02272971823
213	0.02271075128
214	0.02265825624
215	0.02260890671
216	0.02256472562
217	0.02250323528
218	0.02242598622
219	0.02236372071
220	0.02234104753
221	0.02229768296
222	0.02226470424
223	0.02223789078
224	0.02220588375
225	0.02216974034
226	0.02211563228
227	0.02206907159
228	0.02202558094
229	0.02198698584
230	0.02192985751
231	0.021880785
232	0.02184862671
233	0.02180018074
234	0.02173986868
235	0.0216979214
236	0.02164390468
237	0.02159268419
238	0.02157355421
239	0.02152044636
240	0.02147380667
241	0.02141399583
242	0.02135642838
243	0.02133420431
244	0.02131567631
245	0.02129020442
246	0.02126127993
247	0.02122390878
248	0.02117298129
249	0.02115566963
250	0.02111585477
251	0.0210779529
252	0.02103368676
253	0.02097147618
254	0.02090914125
255	0.02087647699
256	0.02080477541
257	0.02077345191
258	0.02073379105
259	0.02071614224
260	0.02068997553
261	0.02066039807
262	0.02061282579
263	0.02057219692
264	0.02052237732
265	0.02049575441
266	0.02045553753
267	0.02039003137
268	0.02034823405
269	0.02033306672
270	0.02030830254
271	0.0202834322
272	0.02024087969
273	0.02020318565
274	0.02018873952
275	0.02014008552
276	0.02010107625
277	0.02006102118
278	0.02003302065
279	0.02001041331
280	0.01997977366
281	0.0199601962
282	0.01993233751
283	0.01990575414
284	0.01985146034
285	0.01981579488
286	0.01979834012
287	0.01978376532
288	0.01976546034
289	0.0197176209
290	0.01969674204
291	0.01966881501
292	0.01963489714
293	0.01957757357
294	0.01954842441
295	0.01953240626
296	0.01951317986
297	0.01947528066
298	0.01945081045
299	0.01941320069
300	0.01936498993
301	0.01935270384
302	0.0193161244
303	0.01928333475
304	0.01925049911
305	0.01923565897
306	0.01918101935
307	0.01912304738
308	0.01910156619
309	0.01907814578
310	0.01905947565
311	0.0190192889
312	0.01898828709
313	0.01898122706
314	0.01896371127
315	0.01892000035
316	0.01888226955
317	0.01887102165
318	0.01884891829
319	0.01884181316
320	0.01878630604
321	0.01876625384
322	0.01872773954
323	0.01870138219
324	0.01865455671
325	0.01864718943
326	0.0186078827
327	0.01855714336
328	0.01854618384
329	0.01853172408
330	0.01850325473
331	0.01849690672
332	0.01847067154
333	0.01841080212
334	0.01837739794
335	0.01834251424
336	0.01831443312
337	0.01827012479
338	0.01826704368
339	0.01823740256
340	0.01819093375
341	0.01818002541
342	0.01814584826
343	0.01810769301
344	0.0180641011
345	0.01801180291
346	0.0179789252
347	0.01793685553
348	0.0179145577
349	0.01787490521
350	0.0178214529
351	0.01778964643
352	0.01774964776
353	0.01771591879
354	0.01770392829
355	0.01766864983
356	0.01764908095
357	0.01764640065
358	0.01762078475
359	0.01759524155
360	0.01755061019
361	0.01754717798
362	0.01751405322
363	0.01750949743
364	0.01746979292
365	0.01743279675
366	0.01742569661
367	0.01741064308
368	0.01738133239
369	0.01735123199
370	0.01732638755
371	0.01729740534
372	0.01726748388
373	0.01726264961
374	0.01724465144
375	0.01721257194
376	0.01718001692
377	0.01713800231
378	0.017091429
379	0.01707555076
380	0.01705763557
381	0.01703449178
382	0.01700164467
383	0.01696478708
384	0.01694437692
385	0.01690970688
386	0.01688113865
387	0.01687663145
388	0.01683526956
389	0.01680247595
390	0.01676367663
391	0.01675959478
392	0.01673006194
393	0.01671337769
394	0.01670032888
395	0.01668912457
396	0.01665858815
397	0.01662895462
398	0.01659896798
399	0.01657281258
400	0.01654064519
401	0.01651870766
402	0.01648439824
403	0.01643182494
404	0.01642449925
405	0.01642066205
406	0.01637063918
407	0.01634405842
408	0.01630909988
409	0.01628972602
410	0.01626929349
411	0.01622870079
412	0.01618763546
413	0.01616520076
414	0.01614379373
415	0.01611582438
416	0.01608933631
417	0.01606018504
418	0.01604784799
419	0.01602563817
420	0.0159992192
421	0.01599060433
422	0.01596868027
423	0.01593209158
424	0.01590363283
425	0.01586914969
426	0.01583277476
427	0.01581591675
428	0.01579312258
429	0.01576210502
430	0.0157397734
431	0.01573285826
432	0.01569763677
433	0.01567957307
434	0.01564123324
435	0.0156000675
436	0.01558666572
437	0.01555990427
438	0.01554887513
439	0.0155347438
440	0.01550806693
441	0.01548293604
442	0.01545336425
443	0.01543148418
444	0.01540455609
445	0.01538553393
446	0.0153686421
447	0.01534039637
448	0.01532375525
449	0.01529829392
450	0.01528227894
451	0.01526130552
452	0.01524038161
453	0.01522652287
454	0.0152221194
455	0.01521893875
456	0.01519557387
457	0.01515132781
458	0.01512560093
459	0.01509958425
460	0.01507339337
461	0.01505481434
462	0.01502478708
463	0.01500282532
464	0.01497218347
465	0.0149534639
466	0.01492639904
467	0.01490699455
468	0.01488086711
469	0.01485218683
470	0.0148495739
471	0.01483645811
472	0.01481155792
473	0.01478778041
474	0.01475960071
475	0.01475761187
476	0.01472143037
477	0.0146914716
478	0.01467187979
479	0.0146499261
480	0.01463671912
481	0.01461696893
482	0.01458929304
483	0.01458272883
484	0.01455448373
485	0.01452534221
486	0.01450993283
487	0.01450747332
488	0.01449018756
489	0.01447239744
490	0.01447035792
491	0.0144554089
492	0.01443992309
493	0.01442340436
494	0.01441802598
495	0.01439427703
496	0.01438548207
497	0.01436342313
498	0.01433802662
499	0.0143056152
500	0.01429462495
501	0.01427249346
502	0.01423420425
503	0.01420553141
504	0.01417837376
505	0.01416263199
506	0.01413711828
507	0.01413539626
508	0.01413145595
509	0.01410688074
510	0.01408876724
511	0.01407330753
512	0.01406235065
513	0.01404673487
514	0.01403234535
515	0.0140086195
516	0.01398139997
517	0.01396678191
518	0.01396513428
519	0.0139434344
520	0.01390962132
521	0.01388245042
522	0.01387339521
523	0.01387138301
524	0.01385531239
525	0.01383356199
526	0.01381157498
527	0.01379683032
528	0.01376721884
529	0.01375097154
530	0.01373118111
531	0.01369973116
532	0.01369749994
533	0.01367735492
534	0.01365310426
535	0.01363389203
536	0.01361240337
537	0.01360264346
538	0.01357571447
539	0.01355892828
540	0.01353860582
541	0.01352344455
542	0.01350087511
543	0.01348113022
544	0.01347539716
545	0.01345424468
546	0.01344366496
547	0.01340778818
548	0.01339886759
549	0.01338419971
550	0.01338273447
551	0.01338090915
552	0.01335366146
553	0.01333192943
554	0.01330094225
555	0.01328326674
556	0.01326680675
557	0.01325441627
558	0.01325257558
559	0.01323044259
560	0.01321802229
561	0.01320549417
562	0.0131888705
563	0.01317567793
564	0.01315881966
565	0.01314400007
566	0.01313324002
567	0.01311537928
568	0.01310225942
569	0.01308922666
570	0.01307029311
571	0.01305715106
572	0.01302443964
573	0.01302289343
574	0.01299561178
575	0.01298361495
576	0.01297521932
577	0.01295149744
578	0.01293194687
579	0.01291652008
580	0.01290872033
581	0.01289008807
582	0.01286994008
583	0.01283924156
584	0.01282593333
585	0.01281099294
586	0.01279508165
587	0.01276923596
588	0.0127308121
589	0.01272193783
590	0.01270614112
591	0.01268702824
592	0.01267473925
593	0.01265807611
594	0.01264970327
595	0.0126173108
596	0.01259864351
597	0.01258285738
598	0.01256234592
599	0.01255005716
600	0.01254489884
601	0.01253741924
602	0.01251951641
603	0.01250589411
604	0.01248000832
605	0.0124616358
606	0.01244057024
607	0.01242211772
608	0.01241409506
609	0.01241225824
610	0.01239611112
611	0.01237728422
612	0.01235848305
613	0.0123457033
614	0.01231996683
615	0.01231825623
616	0.01230735915
617	0.01229551765
618	0.01228411005
619	0.01226695747
620	0.01223453371
621	0.01222602202
622	0.01222458763
623	0.01220234418
624	0.01220094728
625	0.01219904666
626	0.01217494091
627	0.01215943338
628	0.01215776154
629	0.01214051663
630	0.01210880702
631	0.01209161857
632	0.01207791351
633	0.01205277576
634	0.01205133804
635	0.01203414892
636	0.01203250502
637	0.01201724323
638	0.01200211165
639	0.01199158332
640	0.01197116711
641	0.01194425073
642	0.01192614542
643	0.01191337696
644	0.01189323811
645	0.01188103913
646	0.01186189016
647	0.01184368402
648	0.01182412629
649	0.0118024237
650	0.01179148328
651	0.01177478845
652	0.01176108785
653	0.01173745166
654	0.01172081469
655	0.01170061058
656	0.01168136083
657	0.01166832155
658	0.01165507716
659	0.01164212219
660	0.01162296481
661	0.01161004774
662	0.01160895155
663	0.01159275698
664	0.01158787862
665	0.01157910201
666	0.01156073373
667	0.01154319846
668	0.01152846403
669	0.01151023393
670	0.01150001936
671	0.01148717595
672	0.01147282036
673	0.01144837852
674	0.01143500438
675	0.01141530509
676	0.01139165527
677	0.01138162889
678	0.01136981499
679	0.01135621271
680	0.01134000837
681	0.01132264535
682	0.01132136733
683	0.01130841925
684	0.01129905013
685	0.011280579
686	0.0112791595
687	0.01127810878
688	0.01126763437
689	0.01124636988
690	0.01123078306
691	0.01122973645
692	0.0112160843
693	0.01120072693
694	0.01118476502
695	0.01117603307
696	0.0111614297
697	0.01116022406
698	0.01114439545
699	0.01113000909
700	0.01110535192
701	0.01109238562
702	0.01108171068
703	0.01108081901
704	0.01107338831
705	0.01107224296
706	0.01107109694
707	0.01107001979
708	0.01105966174
709	0.01105086459
710	0.01103684544
711	0.01103497229
712	0.01101514099
713	0.01100276626
714	0.01100185122
715	0.01100053391
716	0.01099962454
717	0.0109817508
718	0.01096627391
719	0.01095249529
720	0.01094225282
721	0.01093101411
722	0.01092087532
723	0.01091977905
724	0.01090773989
725	0.01089577751
726	0.01087965449
727	0.01087881976
728	0.01086446601
729	0.01084180183
730	0.01082559444
731	0.01081517178
732	0.01079928132
733	0.0107953215
734	0.01077466569
735	0.01076420446
736	0.01074938233
737	0.0107418816
738	0.01073385321
739	0.0107234363
740	0.01070569154
741	0.01070489097
742	0.0106842511
743	0.01066943436
744	0.01065715964
745	0.01063985483
746	0.0106295364
747	0.01061231614
748	0.01059600493
749	0.01058980253
750	0.01057178592
751	0.01055693585
752	0.01054619728
753	0.01054081839
754	0.01053643275
755	0.0105242388
756	0.01051201126
757	0.01050969809
758	0.01049616249
759	0.01048757254
760	0.01047033028
761	0.01045627553
762	0.01044029932
763	0.01042845613
764	0.01040665625
765	0.0103888987
766	0.01037274791
767	0.01036241422
768	0.010349917
769	0.0103406846
770	0.01032843524
771	0.0103199485
772	0.01030032801
773	0.01029349442
774	0.01028309751
775	0.01026976936
776	0.01026359209
777	0.01025665191
778	0.01024443759
779	0.01022955951
780	0.01022583572
781	0.01020909613
782	0.01020047009
783	0.01018924884
784	0.01017834204
785	0.01016640368
786	0.01015585003
787	0.01014624401
788	0.0101364107
789	0.01012614288
790	0.01010702302
791	0.01008932549
792	0.0100831042
793	0.01007338763
794	0.01005878587
795	0.0100408877
796	0.01001667854
797	0.01000658841
798	0.009999046445
799	0.009982251723
800	0.009968881813
801	0.00995593433
802	0.009943840812
803	0.009934400948
804	0.009925150407
805	0.009924108429
806	0.00991312508
807	0.009904084257
808	0.009883248581
809	0.009879086947
810	0.009868346201
811	0.009838467744
812	0.009833438986
813	0.009830132683
814	0.009818998709
815	0.009803261399
816	0.009800086209
817	0.009783281214
818	0.009781070698
819	0.009765334019
820	0.009764077906
821	0.009753693799
822	0.009747286491
823	0.009733315157
824	0.009718632727
825	0.009710987407
826	0.009710150102
827	0.009700632013
828	0.009684760273
829	0.009677204174
830	0.009654409298
831	0.009648258181
832	0.009633129318
833	0.009623208097
834	0.009611495442
835	0.009599940085
836	0.009599034751
837	0.009591841925
838	0.009572558607
839	0.009556819373
840	0.009542501073
841	0.009535421312
842	0.009518570405
843	0.009502819722
844	0.009497630011
845	0.009485149981
846	0.00947739501
847	0.009466496349
848	0.009445963452
849	0.009426838388
850	0.009424196453
851	0.009414869771
852	0.009401719886
853	0.00938833734
854	0.009379775851
855	0.009369497909
856	0.009357610302
857	0.009337822603
858	0.009325491573
859	0.009307607779
860	0.009299120985
861	0.009284282056
862	0.009266625873
863	0.009257108292
864	0.009249317803
865	0.009234399103
866	0.009218853813
867	0.009213618929
868	0.009204147179
869	0.009194552805
870	0.009184647711
871	0.009170172121
872	0.009161168557
873	0.009154770668
874	0.009144540247
875	0.009138524861
876	0.009126167337
877	0.009112593831
878	0.009103151405
879	0.009094156842
880	0.0090844785
881	0.009068938161
882	0.009055802779
883	0.009047556307
884	0.009039303775
885	0.009029952182
886	0.009016997385
887	0.009004777309
888	0.008993451292
889	0.008984259447
890	0.008978171353
891	0.008962140109
892	0.008954119302
893	0.008936891598
894	0.008924312044
895	0.008912842425
896	0.008904449987
897	0.008898718813
898	0.008890578714
899	0.00887837061
900	0.008871035002
901	0.008858558825
902	0.008845630193
903	0.008831818264
904	0.008820950971
905	0.008808572938
906	0.008794774335
907	0.008777252737
908	0.008763959319
909	0.008756388471
910	0.008751376639
911	0.008739715473
912	0.008726331034
913	0.008716485806
914	0.008715881584
915	0.008707688284
916	0.008696446393
917	0.008680852168
918	0.008678599697
919	0.008667787127
920	0.008654915767
921	0.008643685256
922	0.008635017185
923	0.008624519902
924	0.008613816359
925	0.00860516715
926	0.008595707332
927	0.008583592889
928	0.008574623797
929	0.008555201869
930	0.008544567343
931	0.008535605949
932	0.008519714104
933	0.00851557718
934	0.008504720637
935	0.008493065363
936	0.008492484576
937	0.0084816768
938	0.008480050446
939	0.008470674205
940	0.008460908619
941	0.008449411483
942	0.008438302761
943	0.008437203954
944	0.008423343298
945	0.008421565438
946	0.008406401348
947	0.008394549483
948	0.008393886609
949	0.008393346245
950	0.00838129323
951	0.008371399235
952	0.008351602515
953	0.008342559792
954	0.008333657767
955	0.008327113078
956	0.008315303905
957	0.008305799349
958	0.008301517669
959	0.008285489297
960	0.008276846015
961	0.008260815918
962	0.008243967447
963	0.008224735391
964	0.008224198092
965	0.008212026758
966	0.00819751198
967	0.008182495966
968	0.008173383405
969	0.008163576626
970	0.008156481181
971	0.008144692243
972	0.008140337327
973	0.00813004689
974	0.008121219512
975	0.008109484034
976	0.008097005626
977	0.008086403797
978	0.008076784519
979	0.008064216583
980	0.008047567191
981	0.008046721051
982	0.008046088324
983	0.008038169674
984	0.008028790164
985	0.008018277525
986	0.008007818237
987	0.008002316659
988	0.007994594989
989	0.007986066135
990	0.007983788807
991	0.007974432075
992	0.00796379594
993	0.0079484557
994	0.007932876458
995	0.00791589327
996	0.007906483583
997	0.007901925702
998	0.00789077629
999	0.00787847479
